username,userid,profile_location,created_at,text,retweet_count,source,coordinates
David Ruddock,109058897,"Bellevue, WA",2023-01-22 18:30:55,"Y'all, in a world where parents are willing to pay someone to fraudulently take a test for their child in a physica… https://t.co/2TAWo1KriZ",0,Twitter for iPhone,
"Christopher Nunley, Ph.D.",61924942,"Seattle, WA",2023-01-22 18:10:06,@SmilingDeDe You’re too kind. Thank you! I’ll always be myself. No judgment though to those who watch. I watch a lo… https://t.co/jenBOF267y,0,Twitter for iPhone,
Vince Maughan,995725261,"Bothell, WA",2023-01-22 17:37:18,@FredNetSports @clh_strength Craziest part is this was before pitch limits. He would routinely go 120-130 pitches i… https://t.co/FD0teJIM64,0,Twitter for iPhone,
Marie & Max Snuck Back,1586518613611413504,"Seattle, WA",2023-01-22 17:33:47,"@lashannamurphy @WonderKing82 I think by controlling I think of parents choosing their kids activities, career path… https://t.co/aDEpEhLb6l",0,Twitter for iPhone,
Tim Hannon,19638121,Seattle,2023-01-22 17:31:29,"Do you use the Photos app on your iPhone? Would you like to feel more comfortable using it? If so, check out Mirja… https://t.co/ZHdVMgjumi",0,Blog2Social APP,
"Eric, the Animated Chef",88725369,Greater Seattle,2023-01-22 17:31:10,@StarbrightHQ @heelmanitoba @jayneco04310055 @history_dame @alisadoc1 @MHPoison1 @TheTattooedProf @luvbourbon… https://t.co/SPeVfu5kX6,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-22 17:25:11,"Looking at the Husky recruitment of Nahmier Robinson, Nate's son and Jacque's grandson. What will he do?
https://t.co/HzSx8Z9rnZ",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-22 17:24:36,"Looking at the Husky recruitment of Nahmier Robinson, Nate's son and Jacque's grandson. What will he do?
https://t.co/re1Cj9lHHx",0,Twitter Web App,
William Nelson,598561912,"Seattle, WA",2023-01-22 17:12:11,Florida basketball inches up BPI following big road win vs MSU 🛣 🏆 #bpi #theother https://t.co/yXGPeYpRx1,0,RSS Masher - Dev,
myPRwire,3987328893,"Bellevue, WA",2023-01-22 16:57:29,Texas college students say 'censorship of TikTok over guns' says a lot about how officials prioritize safety https://t.co/30evYqOZt2,0,IFTTT,
Rukari Austin,39547783,"Seattle, WA",2023-01-22 16:57:18,@PostumsPersonal F U C K 21's. The main reason I hated lifting before basketball practice back in college. I couldn… https://t.co/rJ86xmByXw,0,Twitter Web App,
R. C.,41458759,Seattle,2023-01-22 16:52:52,@AesculusGlabra_ @nfcnorthreport @SewelIWrld lol what? Don’t care about college ball. But ok 👍🏼,0,Twitter for iPhone,
Andrew Percival,552081496,"Seattle, WA",2023-01-22 16:47:53,"60 Georgia Tech 0.11
61 Air Force 0.10
62 San Diego State 0.08
63 Virginia 0.05
64 Boston College 0.03
65 Purdue 0.… https://t.co/yMHIEhduLf",0,Twitter Web App,
Tap: Add Husky Football,125114709,Seattle,2023-01-22 16:40:57,@Kesswylie If you changed it to &gt; 200 I could put Shawshank on there. My roommate in college would set it to repeat… https://t.co/j7DYETqf3I,0,Twitter for iPhone,
NativeAmericanIndian half breed,1613215315323924481,"Seattle, WA",2023-01-22 16:17:07,"@ewarren Elizabeth Warren's, Elizabeth Warren doesn't know what the word no means after lying to get into college.",0,Twitter for Android,
William Nelson,598561912,"Seattle, WA",2023-01-22 16:01:26,Gators leap in NET rankings after win over Mississippi State 🏆 #saturdaynight #theseason https://t.co/F9CDibEySF,0,RSS Masher - Dev,
Jack Brand,1281403102369738752,Seattle,2023-01-22 15:47:43,"@ImSpeaking13 Kavanaugh so wanted to screw women in college, and then he finally got a job where he can.",7,Twitter Web App,
Melissa WP Taylor,15762706,"Seattle, WA",2023-01-22 15:27:49,"Being able to save* for retirement &amp; your kids' college should be within reach of everyone, certainly the middle cl… https://t.co/xeXXERxUFZ",1,Twitter Web App,
William Nelson,598561912,"Seattle, WA",2023-01-22 14:40:35,Sooners receive Rivals Futurecast for recent 2023 offer Taylor Heim #oklahomasooners #offer https://t.co/OVJ4dENSiL,0,RSS Masher - Dev,
Fajar,50094896,"Seattle, WA",2023-01-22 14:39:56,Exactly. Bahria College Karachi/Islamabad me legit yaind heey hoti thi har waqt. https://t.co/DNt5Gyo9a2,0,Twitter for Android,
S.P.A.,1076892343918198790,"Seattle, WA",2023-01-22 14:22:10,"His struggles in school led one institution to expel him and another, Croydon College of Art, to try to have him co… https://t.co/7GRgmt3ST5",0,Jetpack.com,
S.P.A.,1076892343918198790,"Seattle, WA",2023-01-22 14:22:09,"NAME: Malcolm McLaren
OCCUPATION: Fashion Designer, Artist
BIRTH DATE: January 22, 1946
DEATH DATE: April 8, 2010
E… https://t.co/NEMGWJnPz2",0,Jetpack.com,
William Nelson,598561912,"Seattle, WA",2023-01-22 13:29:54,Oklahoma Sooners rally late to beat Oklahoma State 97-93 #oklahomasooners #oklahomastate https://t.co/YwI6in3x72,0,RSS Masher - Dev,
Michael Adams,21456540,Seattle ,2023-01-22 12:31:53,@pakifinau53 Greatest Setting in College Football @GreatestSetting 🏈☔️ https://t.co/4vUSRicVvT,0,Twitter for iPhone,
William Nelson,598561912,"Seattle, WA",2023-01-22 12:14:12,"Oklahoma Sooners drop another close one at home, 62-60 to the Baylor Bears 👨‍👩‍👧‍👦 #oklahomasooners #closeone https://t.co/N2eBbMg2t8",0,RSS Masher - Dev,
Geek Avenger 🇺🇸🎮🏋️‍♂️🥃🐸✝️,1443717943590731781,"Seattle, WA",2023-01-22 11:31:02,"I still trained in weights at school for the next 2 years, but a lot of things fell by the wayside.  I put myself t… https://t.co/4OPyfzid8t",0,Twitter Web App,
Geek Avenger 🇺🇸🎮🏋️‍♂️🥃🐸✝️,1443717943590731781,"Seattle, WA",2023-01-22 11:02:10,"I'm no Bruce Lee (or Lyota Machida), I had to rip that band-aid off when I was in my 20s in college.

When I was a… https://t.co/dBoIm6L4dI",0,Twitter Web App,
Papi Pilkers,224363928,"Seattle, WA",2023-01-22 10:51:33,I’ve been in denver two days now and I already ran into three ppl I went to high school with and two ppl I went to… https://t.co/nBVwn0zehd,0,Twitter for iPhone,
Clarissa,1613040266260385793,"Seattle, WA",2023-01-22 10:00:46,"@miss_morgan404 @Toure Um, clearly you didn’t read The Tig when it was up before she was part of the royal family b… https://t.co/wwycEdVbs6",0,Twitter for iPhone,
Kerry Saltvick,380682157,"Seattle, WA",2023-01-22 08:41:48,"@LRNROSE I don't think high school, but, college; yes.",0,Twitter Web App,
Pamela Reinskou ✌🏼,65129573,Sammamish,2023-01-22 08:06:41,@DorlandRon @cmublock61 It’s been broken since 1986 when Raegan told them to stop enforcing laws against employers… https://t.co/cTcjT3eSFL,0,Twitter for iPad,
bitch.txt,1380610127976296450,"Seattle, WA",2023-01-22 08:01:09,the fact that most of my coworkers have college degrees and have been forced into a cycle servitude and recurrent s… https://t.co/kKtTxVLvnY,31,Twitter for iPhone,
😀,1657140847,"Seattle, WA",2023-01-22 07:10:57,Tried sex lives of college girls cause y’all said it was good… can’t trust y’all for shit fr,1,Twitter for iPhone,
Jeremy Schroder,80113464,"Bothell, WA",2023-01-22 07:02:06,@Softykjr Don’t act like you knew who Kelce was in college. Easy to bring up 8-9 years later. You’re starting to so… https://t.co/rkOlS32JUh,0,Twitter for iPhone,
KING 5 Sports,20554999,"Seattle, WA",2023-01-22 06:58:23,"Drew Timme scores a career high 38 points and Gonzaga bounces back from a tough loss to defeat Pacific 99-90.

https://t.co/XN2F4GbPwi",1,SocialNewsDesk,
Willow Þei/Þem/it,2149976678,"Seattle, WA",2023-01-22 06:51:48,"When I visited the Louvre in college, they had the hall with Hermaphroditus roped off for repairs. I was only able… https://t.co/68KAVs0RCB",0,Twitter for iPhone,
𝘔𝘢𝘵𝘕𝘦𝘱𝘴,66247775,"Seattle, WA",2023-01-22 06:41:33,Milf Manor for every college student free of charge. https://t.co/2DwZrAA3k1,0,Twitter for iPhone,
Wild World News Network,192437711,"Seattle, WA",2023-01-22 06:40:22,@BeautifulBoater @paulkrugman When your pundit profile photo —unchanged for over a decade — screams “I’m the type o… https://t.co/yXm3qpvl5R,0,Twitter for iPhone,
SeattlePD Nora3,743524081,"Seattle, WA",2023-01-22 06:14:02,"Beat: N3, DISTURBANCE, MISCELLANEOUS/OTHER at 95XX BLOCK OF COLLEGE WY N reported on 1/21/2023 9:46 PM, Call# 23000020438",0,SPD Beat N3,
🧙🏼‍♂️🧙🏼‍♂️🧙🏼‍♂️,393181075,"Seattle, WA",2023-01-22 06:08:46,I hope all his victims have their day in court with him and can grow past this. He is disgusting. What he did was d… https://t.co/D74M7CLb5s,0,Twitter for iPhone,
Kirk Marple,1349934021686423552,"Seattle, WA",2023-01-22 05:32:36,@realdavec @thedavemiska @nadasurf @RnRNationlive @RnRliveRadio Never will forget the Surfers’ dancer peeing in a c… https://t.co/t0RFqxVhLs,0,Twitter for iPhone,
Griffin Bennett,117590033,"Seattle, WA",2023-01-22 05:28:29,@CoolGuyGames Great one. It was used as a case study in my college class.,0,Twitter for iPhone,
KING 5 Sports,20554999,"Seattle, WA",2023-01-22 05:15:00,"Riley Grigsby's 33 points led Seattle U over Southern Utah 81-60.  Seattle has now won 8 straight games!

https://t.co/5FYfFD9mBK",0,SocialNewsDesk,
Kyle Alm,14709049,"Seattle, WA",2023-01-22 05:12:05,"@marielle922 College football used to be bigger than the professional leagues, pros stole a lot. https://t.co/mtkM4ojyrN",0,Twitter for iPhone,
Andrew Hull,2724243150,Seattle,2023-01-22 04:29:38,"@JanuaryAndOn Lol this is literally from my podunk ass college for my bachelor's, west Texas a&amp;m. Camels can absolu… https://t.co/OOTXwxw9XW",0,Twitter for Android,
Deepak Venkatesh,15054193,"Redmond, WA",2023-01-22 04:27:13,Value Investor Club: Supposedly a great place for write ups. One has to get approved by a set of investors to be in… https://t.co/BMjpItdrnS,0,Twitter Web App,
Travis B. Hartwell,9905392,"Seattle, WA",2023-01-22 04:20:56,"@natehowe I grew up in a rural community and fell in love with being in a walkable community in college.

I'm so gl… https://t.co/HBVbuWqL4Y",0,Twitter Web App,
𝔸 𝔐𝔦𝔠𝔥𝔢𝔩 𝕍𝖆𝖓𝕕𝔢𝔯𝔥𝔢𝔦𝕕𝔢𝔫🇲🇽🇺🇸,471732838,"Seattle, WA",2023-01-22 03:55:21,"@12sRecap Although i think he’s the best C in college, I also think that maybe he just feels like he’s not ready ye… https://t.co/EKmbEC6uN9",0,Twitter for iPhone,
Long Dong Silver,1361155835477389317,"Seattle, WA",2023-01-22 03:53:28,"@LioWig Sometimes, a fella will jack off into the toilet &amp; flush it to save tissues. Those ‘consistent wiping noise… https://t.co/cme0KQk4tK",0,Twitter for iPhone,
NittLion79 🌻,17763285,"Bellevue, WA",2023-01-22 03:42:59,@BeauCaldwell @JimMWeber Please take my 9 AM college FB starts any time. Happy to trade.,0,Twitter for iPhone,
bachelor raccoon,1516165472449748995,"Seattle, WA",2023-01-22 03:39:59,@cindynorth1 Don't remember if that ever got resolved but it's less than stellar that some people I don't know from… https://t.co/xYNHjnjAlM,0,Twitter for Android,
bachelor raccoon,1516165472449748995,"Seattle, WA",2023-01-22 03:37:35,@cindynorth1 The only other Grindr thing I really remember from college was that there was this guy who impersonate… https://t.co/ReXfFcK3GW,0,Twitter for Android,
"Gene/Женя, Horse Pirate🐎",3290062925,"Bellevue, WA",2023-01-22 03:34:41,"BARD COLLEGE, CARL!!!",0,Twitter for Android,
"Gene/Женя, Horse Pirate🐎",3290062925,"Bellevue, WA",2023-01-22 03:33:44,Bruh wait . . . Wait . . . I know why I play a bard in D&amp;D . . . Guys. My study abroad program . . . It was run by . . . Bard College . . .,0,Twitter for Android,
Dan Raley,304967071,Seattle,2023-01-22 03:03:31,"Braxton Meah had 0 points and 2 shots; Branden Carlson, 25 points on 10-of-17 shooting. No mystery why Utah beat th… https://t.co/YipzTvGUlR",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-22 03:03:15,"Braxton Meah had 0 points and 2 shots; Branden Carlson, 25 points on 10-of-17 shooting. No mystery why Utah beat th… https://t.co/PBe0EeyXHC",0,Twitter Web App,
𝔸 𝔐𝔦𝔠𝔥𝔢𝔩 𝕍𝖆𝖓𝕕𝔢𝔯𝔥𝔢𝔦𝕕𝔢𝔫🇲🇽🇺🇸,471732838,"Seattle, WA",2023-01-22 02:52:12,"The best C in college and we know Blythe isn’t the answer there. 
I added two very dangerous weapons on offense wit… https://t.co/Wbj04xsDSM",0,Twitter for iPhone,
⬠ 레이첼 💎- Architect Kaveh 🏛️,3280448551,"Seattle, WA",2023-01-22 02:21:26,No but omg I keep thinking I have things to study for- oh wait I have been out of college https://t.co/jcpXtuLe60,0,Twitter for iPhone,
Jim Basnight,43725728,"Seattle, WA",2023-01-22 02:17:25,@seattleumbb takes down Southern Utah 81-60 off 33 points from senior guard Riley Grigsby. Redhawks are all alone i… https://t.co/sH9WIu79hW,0,Twitter Web App,
James Donaldson,18369566,Seattle,2023-01-22 01:46:29,The No. 9 Tennessee Volunteers will be looking to avoid their first road loss since Dec. 17 when they face the LSU… https://t.co/x1g1NI0J95,0,Blog2Social APP,
SeattlePD Nora3,743524081,"Seattle, WA",2023-01-22 01:44:00,"Beat: N3, TRAFFIC - MOVING VIOLATION at 100XX BLOCK OF COLLEGE WY N reported on 1/21/2023 4:16 PM, Call# 23000020212",0,SPD Beat N3,
Sauce Bsm da 🔌 BFF 😈,382244868,"Seattle, WA",2023-01-22 01:40:28,@mymixtapez tht wealthy cougar 😻u was skeptical of having desert leather coochie that secretly letchu smash 🤫 trap… https://t.co/U2rTI7G7Z0,0,Twitter for iPhone,
𝓁𝑒𝓍𝒾,1062443513080512512,seattle,2023-01-22 01:32:02,@uncle_authority @JoshuaPHilll @b_chshevik current events is a VERY hot topic among college students.,0,Twitter for iPhone,
Becky 🥎,1330031342,"Seattle, WA",2023-01-22 01:29:29,@PacFight Only game I saw him live in was the peach bowl vs Washington in 2016 when he was a true freshman. He wasn… https://t.co/5i5MBUwvgO,0,Twitter for iPhone,
Wildlife Rancher,1235067605737762816,"Seattle, WA",2023-01-22 01:16:14,@Cricketracker Opened the batting..my partner hit a first ball six and fallen the next ball. To the surprise of eve… https://t.co/JHNrUtxIwB,0,Twitter for iPhone,
Shaun Roe,16448101,"Seattle, WA",2023-01-22 01:04:22,"Kids today might not believe this, but Facebook used to just be for college kids to figure out who on campus would sell them weed.",2,Twitter for iPhone,
Spherical Niggaro,1600603769032826880,"Seattle, WA",2023-01-22 00:45:05,@XPennyMacX @WCoast_ @RealMattCouch I have 2 20 year-olds. One is graduating college this summer the other is worki… https://t.co/IRF34stnqv,0,Twitter for Android,
Tomas Singliar,3286496046,"Seattle, WA",2023-01-22 00:26:39,"You must always do before you can understand. 

My epiphany, finally getting elementary arithmetic algorithms, came… https://t.co/jIQX8YcDAJ",0,Twitter for Android,
ChrisX,132043861,"Renton, WA",2023-01-22 00:24:40,@TheGregKennelty I really like the Boss Katana. I even bought a second one for my daughter to take to her college d… https://t.co/APlB612urb,0,Twitter for iPhone,
todd sawicki,1784841,"seattle, wa",2023-01-22 00:17:54,@ThufirHawat Playing for a team back east - if you want to play in college as a girl basically required,0,Twitter for iPhone,
Creek,2213270784,Seattle,2023-01-22 00:04:15,@DrAseemMalhotra @JosephFraiman It’s going to be too late. They need to stop forcing this on college kids. Y’all ar… https://t.co/ItXVuhn1J8,0,Twitter for iPhone,
Diane Buckshnis,2191803662,"Edmonds, WA",2023-01-21 23:58:16,@DavidKaufer Watch Temple Grandin - she became a college professor,0,Twitter for iPhone,
Clarissa,1613040266260385793,"Seattle, WA",2023-01-21 23:49:33,"@SenMannyDiazJr @sandylocks Oh and let me guess, no college is allowed to teach Paulo Freire either which basically… https://t.co/6tuDcgNavG",0,Twitter for iPhone,
Mark McDonald,76772686,"Bothell, WA",2023-01-21 23:47:20,@FootballGirlAna @RGIII Who is your college team Ana?,0,Twitter for iPhone,
Suzie ,1298628618784997376,"Seattle, Washington",2023-01-21 23:24:37,@Davidjpark96 I just watched your demo of jenniai…. Where was this when I was in high school / college?! Even a plagiarism checker!,0,Twitter for iPhone,
Magen B,913239117810429952,"Seattle, WA",2023-01-21 23:23:30,"@yashar What a great idea! Then, Friends From College 🙌🏼",0,Twitter for iPhone,
Srtcat22,1587292752001531906,"Seattle, WA",2023-01-21 23:14:50,Biden plan to make college tuition even more expensive | Washington Examiner https://t.co/SS6un2ky26,0,Twitter for iPad,
poolD321,1348814798973136897,"Seattle, WA",2023-01-21 22:54:40,"@RisetteMD @ThinkyTexan @JTShitlord @MayoIsSpicyy Calling out dumb is fragile?

First photo: is this fair to woman… https://t.co/5zPfF6jUx4",0,Twitter for iPhone,
MLTnews,17297706,"Mountlake Terrace, WA",2023-01-21 22:51:13,Edmonds College to host Multicultural Job Fair Feb. 2 https://t.co/UNgIiGyvlV https://t.co/MI8B7HltDP,0,dlvr.it,
Seattle Slug Slayer,1123745025165287424,"Seattle, WA",2023-01-21 22:51:11,"@GregAbbott_TX My daughter would never take a job in your anti-woman, anti-child state, just like her college grad… https://t.co/WWSebpztjv",0,Twitter for Android,
Kyle Peterson,883808948,"Seattle, WA",2023-01-21 22:48:51,"@TheRealCoach_JB a you gonna risk you’re 500M$ asset for a divisional game, acting like Henne can’t throw it to Kel… https://t.co/oNIxzWrIuv",0,Twitter for iPhone,
Mary Stanton-Nurse,14167230,Seattle,2023-01-21 22:45:38,@davidsibley Does this tell you which people work with college students and/or have teenagers?,0,Twitter for iPhone,
Dennis Williams Jr.,1357797574955028481,"Seattle, WA",2023-01-21 22:43:56,@Zecca_Lehn College,0,Twitter for iPhone,
SeattleAggie,220262586,"Seattle, WA",2023-01-21 22:42:40,"@Todd_Anderson7 @AggieUp @BJRains Haha, yep. The big brains definitely attend the community college in boise",0,Twitter for iPhone,
el,1596371655584256006,seattle,2023-01-21 22:41:49,2 tabs open on my desktop rn: college application and sparklecare hospital,0,Twitter for iPhone,
Tony Davila,864257083193016321,"Seattle, WA",2023-01-21 22:31:52,Roughing the passer in the NFL has replaced targeting in college football for me as the most inconsistently and ann… https://t.co/MAZv3wfagZ,0,Twitter for iPhone,
Ron Rice: marxist,896812963264290816,"Seattle, WA",2023-01-21 22:29:35,... policy preferences of the non-college-educated are understandable pragmatically without having to attribute to… https://t.co/ZKs3bLplzC,0,Twitter for Android,
Ron Rice: marxist,896812963264290816,"Seattle, WA",2023-01-21 22:29:33,"""This shift of white workers without a college degree to the Republican 
Party is best understood not as a process… https://t.co/zjpdXWr7l4",0,Twitter for Android,
Will in Seattle,16645396,Seattle,2023-01-21 22:21:19,@CatholicLeague The activist radical “justices” from one religious college that make up the “supreme court” are a legal fiction,0,Twitter for iPhone,
Tsar Apu II Apustayevich,1586812966435184640,"Seattle, WA",2023-01-21 22:08:58,"@AetiusRF I do remember a surreal feeling when, in college waiting for the bus, I was the only one of a crowd of ~2… https://t.co/Rm4E3Yvh9n",0,Twitter Web App,
zebra,255303654,Seattle,2023-01-21 22:06:33,@Troydan Clearly college wrestling photo…,0,Twitter for iPhone,
Kepler College,159264607,Seattle. Washington,2023-01-21 22:00:52,Kepler College is excited to sponsor an online Toastmasters group specifically for Astrologers. Hone your public sp… https://t.co/AgSxQ6rd8L,1,Hootsuite Inc.,
Lynnwood Today,124197346,"Lynnwood, WA",2023-01-21 21:58:05,Edmonds College to host Multicultural Job Fair Feb. 2 https://t.co/2oxErNRjSO https://t.co/MFCQFmATLg,0,dlvr.it,
Dan Raley,304967071,Seattle,2023-01-21 21:53:01,"David Stone Jr., 5-star DL, holds 32 offers, the latest from the UW. 
https://t.co/poYafDLrzB",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-21 21:52:39,"David Stone Jr., 5-star DL, holds 32 offers, the latest from the UW. 
https://t.co/XVKLGd9uBZ",0,Twitter Web App,
silas norum,1914916435,sea wa ,2023-01-21 21:45:21,something about this snap memory makes me wanna go back to college to finish my degree just so i can sneak the whol… https://t.co/6zrsXjVGNR,0,Twitter for iPhone,
The Hawks Nest,1526327153876344833,"Seattle, WA",2023-01-21 21:45:21,@PFF_College There's not a single OL Day 1 that will end up starting at Tackle in the NFL. Astoundingly bad group i… https://t.co/361IcxufRP,0,Twitter for Android,
Papple,1260380657479495682,under the sea,2023-01-21 21:40:49,"""You can't make an omelette without cracking a few eggs,"" yea and destroying my kids' college fund",3,Twitter for Android,
Utkarsh Simha,42066900,"Bellevue, WA",2023-01-21 21:33:27,@WaheedaComrade @Winston235711 IMHO College degree is what you make of it. The piece of paper they give at the end… https://t.co/tPaq8Zv2fr,0,Twitter for iPhone,
Huskies for Liberty,1585460129046364162,"Seattle, WA",2023-01-21 21:30:06,"This past week, we launched our campaign for @UW to adopt the #ChicagoStatement, a set of policy principles upholdi… https://t.co/opRvdvxVOy",2,Twitter Web App,
Suzyq,274858333,Seattle,2023-01-21 20:44:30,"@NancyBarile Yeah, I love it when guys mansplain basketball to me…how many years of college and club ball did you play, pal?",0,Twitter for iPad,
april huck,85886887,"Kirkland, WA",2023-01-21 20:40:16,@Literature_Lady @DunhillPage Don't they still believe college is where girls go to find husbands?,0,Twitter for Android,
🐀mr. rat kelly🐀,799743311787327488,"Seattle, WA",2023-01-21 20:37:45,@dilfhealyy Adidas has the worst sizing I've only bought one thing from them ever and it was an XL women's jacket i… https://t.co/Gilo0Z5411,0,Twitter for Android,
poolD321,1348814798973136897,"Seattle, WA",2023-01-21 20:37:28,"@ThinkyTexan @RisetteMD @JTShitlord @MayoIsSpicyy https://t.co/ndFTCt79Cg

You missed all of this?",0,Twitter for iPhone,
Travis Mooney,29054821,"Seattle, WA",2023-01-21 20:32:11,@TonyBracilano You could see the potential in college when it was his 3rd year playing basketball. For it to come to fruition is incredible,0,Twitter for iPhone,
Tony Bracilano,14821278,The Puget Sound,2023-01-21 20:31:17,@trmooney8 Embiid’s rapid offensive development from college to his rookie season is staggering,0,Twitter for iPhone,
🎉'Hozier Fan' (New and Improved)🎉,1231471464777273344,"Seattle, WA",2023-01-21 20:24:26,@thecaitdiaries I am! Not having to share a bathroom or kitchen would be amazing. I would have rented this place in a heartbeat in college,0,Twitter for Android,
Erin Snyder,205539301,"Renton, WA",2023-01-21 20:23:41,@janusfilms Santa Girl is a paranormal romance where Santa's daughter goes to college and has to choose between two… https://t.co/XqN3Odsq9f,0,Twitter Web App,
🎉'Hozier Fan' (New and Improved)🎉,1231471464777273344,"Seattle, WA",2023-01-21 20:20:07,@thecaitdiaries Have you ever seen a dorm room? This would be paradise as a college student. Cheaper too.,0,Twitter for Android,
Des,399670633,"Seattle, WA",2023-01-21 20:13:06,"The students’ health was put at risk.  They were without a bathroom sink for months, and they smelled like their mo… https://t.co/xQQnwmbvqP",0,Twitter for Android,
Des,399670633,"Seattle, WA",2023-01-21 20:12:56,"As an 18 year old heading to college, leaving the comforts of home, one would expect that a warm welcome into “camp… https://t.co/gKh7ZyeKtH",0,Twitter for Android,
Julie McCoy,20815872,,2023-01-21 20:05:45,@drvolts Maybe one?! I have a box full of college &amp; concert tees for the boys thinking one day they will appreciate something in there.,0,Twitter for iPhone,
Jessica 🇺🇸🆘,195899676,Seattle,2023-01-21 20:01:59,"@Tom47Lee @TheMattEvers @laurenboebert I feel like it probably contributes to your closed mind. 

I graduated. I ev… https://t.co/xBw73k6XDR",0,Twitter for iPhone,
CatOnABlueBackground 🐴🐎😺🐺🇺🇲,2763489235,"Seattle, WA",2023-01-21 20:01:21,"@deepblue27 Three was my first, altho I really didn't get into it until Four. It was a HUGE thing in college - we h… https://t.co/PSi9oovIDb",0,Twitter Web App,
BadBad Ms. Berg,196935951,"Seattle, WA",2023-01-21 19:57:38,@LaFemme_Negrita The sad part is that our children don’t know that game. My nephew went to naval academy just left… https://t.co/D6izqrHGX7,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-21 19:48:21,"The Husky offers are going out fast and furious, with WRs an obvious target, including this one from St. Louis.
https://t.co/krnk5Qqset",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-21 19:48:13,"The Husky offers are going out fast and furious, with WRs an obvious target, including this one from St. Louis.
https://t.co/1YVWsKU8to",0,Twitter Web App,
Mat,382827670,"Bellevue, WA",2023-01-21 19:47:15,@notthefakeSVP So you have 2 hands that lose to 20? I dealt 21 in Tahoe in college and have read several books on c… https://t.co/lYgT8r2yOP,0,Twitter for iPhone,
Torrey,20556323,"Seattle, WA",2023-01-21 19:21:29,"If you've got the inclination, a friend teaching in rural Alaska could use some financial help to take students to… https://t.co/LTM5n2mOwq",1,Twitter Web App,
madelyn,792945913,seattle,2023-01-21 19:19:59,they’re playing college basketball on the tv and i think i just tell in love with like 5 different men,0,Twitter for iPhone,
Kirsti,719621124,"Seattle, WA",2023-01-21 19:12:57,@readwriteresist @NoetheMatt @SMCM_alumni Small world! My cousin &amp; his wife were librarians at St. Mary’s College!… https://t.co/Axhqq06xeE,0,Twitter for iPad,
Kirsti,719621124,"Seattle, WA",2023-01-21 19:08:47,"@NoetheMatt Community college and public library in Yakima, WA have some kind of agreement that lets borrowers use… https://t.co/nJmCyK4fCj",0,Twitter for iPad,
B Phinney,757706475326189569,Seattle,2023-01-21 19:07:42,"‘Meanwhile, doctors and nurses in the Royal College of Nursing and ambulance workers union have also voted on strik… https://t.co/dgQj0BX20Z",0,Twitter for iPad,
Rainbow Rodent (Raine) Yordle Time,953669137577869312,"Seattle, WA",2023-01-21 18:46:22,Had one of those super realistic dreams where i was moving back into college and getting totally settled in. That's… https://t.co/zqXK89Nba5,0,Twitter for Android,
Cobalt,841703279289630720,"Seattle, WA",2023-01-21 18:38:43,"@bigcozyorca Personally, I had a significantly better time after finishing college. The sentiment falls into the sa… https://t.co/Izmws2O7oJ",0,Twitter for Android,
MANHATTAN PROJECKT,1482907528987955202,SEATTLE WASHINGTON,2023-01-21 18:34:41,"NORTH SEATTLE CITY COLLEGE NSCC
NSC [SC] AMD RADEON https://t.co/V1SASMTB4i",1,Twitter Web App,
Will Agner,1577013085235163136,"Seattle, WA",2023-01-21 18:16:06,@AdvnturMischief I can’t decide which of the evil football teams I want to win between Dallas-Sf but I get hockey a… https://t.co/fg6LTUHtMo,0,Twitter for iPhone,
Unconventionally Conventional,523333408,Somewhere near Seattle,2023-01-21 18:13:51,"@darthfledermaus She reminds me of so many college students who get called on in class after not doing the reading,… https://t.co/sTGAcciG7f",0,Twitter Web App,
Lexi Juarez,800719133662773248,"Seattle, WA",2023-01-21 18:10:12,@ericareport Thats because Trumps base refused to believe science. You know those that went to college for their de… https://t.co/ID1fpbv7GD,0,Twitter for Android,
Nick Kendell 🏔,728707326,"Seattle, WA",2023-01-21 18:03:25,@joeyt091 @AllbrightNFL They also utilizing spacing with the massively wide hash marks in the college game that you won’t get in the nfl,0,Twitter for iPhone,
DefCon One Publishing,1008724013219131392,"Seattle, WA",2023-01-21 18:01:34,"""(And what, you might wonder after the fact, was a ten-year-old doing at a house party? Except by then you know the… https://t.co/oYzpq1MIO0",1,Hootsuite Inc.,
David Kaufer,14875084,"Edmonds, WA",2023-01-21 17:59:31,"What is it like to hear your 17-year-old tell you that his dream college is Harvard?

For many parents of teens acr… https://t.co/gtVydDQQs0",1,Twitter for iPhone,
oak,93275632,Seattle,2023-01-21 17:54:06,"@BitterSnail Spent too much time in college, never gonna hack it",0,Twitter for Android,
Kirsti,719621124,"Seattle, WA",2023-01-21 17:48:03,@cciaran84 @theirishfor My name (Finnish) is Kirsti. Mom used to tell people “ear with a K.” People still mispronou… https://t.co/HYYf2YMdcu,0,Twitter for iPad,
Dan Raley,304967071,Seattle,2023-01-21 17:46:01,"Some thoughts on Sam Huard as he navigates the transfer portal.
https://t.co/uj4aioyCdm",0,Twitter Web App,
