username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Mr.StockSinatra,39134426,"New York, USA",2023-01-24 13:21:54,"I just want some land, nice big family home, be debt free &amp; my kids college paid for &amp; their future stress free to… https://t.co/nL6NNaof6n",1,Twitter for Android,
John Marshall Mantel,103040856,10003,2023-01-24 13:19:15,@LawnMemo college/at shows/randomly,0,Twitter Web App,
Fast Company,2735591,"New York, NY",2023-01-24 13:18:05,What the latest college enrollment data says about the future of higher education https://t.co/Y8Fj1CVDLq,0,SocialFlow,
(Taylor’s Version),272173788,"Manhattan, NY",2023-01-24 13:10:42,@mikejonesmikey @The_Champ_I_am_ @BarstoolAlabama Weird that your whole timeline has negative things about Alabama… https://t.co/oFedhXpc2d,0,Twitter for iPhone,
Chand Sooran,368395972,"New York, New York, USA",2023-01-24 13:10:37,".@dmorey founded a Leadership club and conference when he was at Sloan.

Good to see him still leading. https://t.co/W2kppUPbKB",0,Twitter for iPhone,
Simone Del Rosario,349967181,"New York, NY",2023-01-24 13:07:34,"@natsfert Not to mention, I needed a better-paying job in college to support myself. I freelanced for the paper but that’s it.",0,Twitter for iPhone,
BWW Classical World,119149223,"New York, NY",2023-01-24 13:06:20,Black Mountain College Museum and Arts Center Presents MORTON FELDMAN: TRIADIC MEMORIES AND PIANO &amp; STRING QUARTET… https://t.co/9FK53FF6cg,0,talkclassical,
College Hoops Chat Radio Show,2843901666,"New Rochelle, NY",2023-01-24 13:05:00,"Listen to last night's College Hoops Chat🏀show for NYC Metro Area Top 10 Ranking, ACC &amp; Big East Reports, Iona Upda… https://t.co/54f7st4oxP",0,Twitter Web App,
riez60,1252522171,"New York, USA",2023-01-24 13:02:09,@SantiniAllison @davidhogg111 To be clear it’s both sides of the aisle that have and are failing us. Dems are more… https://t.co/y6pHzNwEzA,0,Twitter for iPhone,
Svetlana Loves Reality TV,1149719704770088960,"Brooklyn, NY",2023-01-24 13:01:05,"Four men are arrested over rape of LSU sorority student, 19, who was then dumped and hit and killed by ride-share c… https://t.co/A4iEosDDXc",0,Twitter for iPhone,
NYU Alumni,39550095,"New York, NY",2023-01-24 13:00:00,"""The skeleton is not a static organ, but a dynamic one that changes with life events.""

As a doctoral student at th… https://t.co/mlCXBFV12W",0,Sprinklr,
Flash Alert,1069693680066420736,"New York, USA",2023-01-24 12:58:52,"$MTCH [15s. delayed]: Issued Press Release on January 24, 07:56:00: First-Ever Dating-App Led Research Study of His… https://t.co/OwvLUJqZyC",0,flashalerts,
Investor News,1134049078424162304,"New York, NY",2023-01-24 12:56:45,"First-Ever Dating-App Led Research Study of Hispanics in College Reveals Concerns on Inflation, Direction of Countr… https://t.co/pCtmVLJml8",0,Newsfilter.io,
Annie Abrams,4113953859,NYC,2023-01-24 12:55:42,"@AdamLaats @jbouie What makes me nuts about APAAS is that the left should be funding teachers, profs, institutions… https://t.co/A4Zm6oScMf",2,Twitter Web App,
naomi e kennedy,1434594298041864197,"New York, United States",2023-01-24 12:55:07,"In the 1960s, drugs were used by college students and hippies, and became a symbol of rebellion against authority.… https://t.co/cvdi31FbCb",0,Twitter Web App,
MobileOfficeMedia,1656850867,"Mott Haven, Bronx",2023-01-24 12:54:30,@CryptoGodNYC Mercy college,0,Twitter for iPhone,
Wendy Kopp,305588032,"New York, New York",2023-01-24 12:52:44,"This belief also fuels our effort to enlist the rising generation of promising college graduates, who are searching… https://t.co/VStKJfqksI",0,Twitter Web App,
D100 News,854813837836656640,One World Trade Center,2023-01-24 12:49:04,"From Suni Lee to Olivia Dunne, gymnasts have more options than ever https://t.co/3dNbtpJeSf https://t.co/48VU4NSfk5",0,dlvr.it,
Christine Wolff-Eisenberg,3413534913,"Bloomfield, NJ",2023-01-24 12:47:51,Collecting additional data on postsecondary transitions and workforce outcomes is a step in the right direction. I… https://t.co/ekwpr0ZvnN,1,Twitter Web App,
Dr. Jason B. Pina,165125348,"Manhattan, NY",2023-01-24 12:47:17,"Andrew Brown, gay volleyball coach, has made NYU into a powerhouse - Outsports ⁦@nyuniversity⁩ ⁦@NYUAthletics⁩ #NYU https://t.co/cZDClRUvVh",2,Twitter for iPhone,
Black Enterprise,15612015,"Madison Avenue, NYC",2023-01-24 12:46:33,40-Year-Old Woman Graduates From Same College Where She Cleaned For 14 Years https://t.co/BvNdqydO1G,18,SocialFlow,
Josh Thomas,4810580478,"Manhattan, NY",2023-01-24 12:45:34,“Men can’t be depressed”-Some broke miserable loser that never went to college,0,Twitter for iPhone,
Reverend Rotation🌹🏳️‍🌈🦄,51948665,"New York, New York",2023-01-24 12:44:53,@KaivanShroff Permanent Apportionment also helped kill Roe by causing the Electoral College to pick the wrong POTUS… https://t.co/hPWQIaIt3i,0,Twitter for iPhone,
❤️ Fluffy ❤️,955809120,"New York, USA",2023-01-24 12:42:44,"heading to college now

adieu",0,Twitter for Android,
Late Night Lou,936340947239043072,"Bronx, NY",2023-01-24 12:42:13,@RDCworld1 Bro I had the same Spider-Man poster in my dorm in college 😂😂,0,Twitter for iPhone,
Renée 🌻,1266160408651431936,"Manhattan, NY",2023-01-24 12:39:38,Every tradwife cooks like your college roommate.,0,Twitter for iPad,
Jennifer Vanderbes,350351418,"New York, USA",2023-01-24 12:38:24,Happy pub day to my big-brained big-hearted high school &amp; college pal @RichardHurowitz -- I cannot wait to read thi… https://t.co/Pl1FA3kYhc,2,Twitter Web App,
THE 22 NINERS,2881527017,"New York, USA",2023-01-24 12:32:39,"Is this dangerous, yes. Was it on purpose, no. Hip tackle should't be allowed in HS but college and NFL yes. 

The… https://t.co/hIOcUuYsK6",0,Twitter for Android,
Jennifer Vanderbes,350351418,"New York, USA",2023-01-24 12:30:39,Happy pub day to my big-brained big-hearted high school &amp; college pal @RichardHurowitz -- I cannot wait to read thi… https://t.co/UxDLi0lEmT,0,Twitter Web App,
NYCT Bus,69797010,New York City,2023-01-24 12:28:36,"Southbound Q65 buses are detoured because of construction on 15th Ave between 114th St and College Pt Blvd.

While… https://t.co/wCatTlv3U9",0,MTA Buses Service Alerts,
Dr. Léon🕵️‍♂️,1335068528211333120,"Harlem, NY",2023-01-24 12:28:06,@kcrumpy9 @PFF_College you can never stop a man from dreaming😂😂 but na he prolly be gone by 15,0,Twitter Web App,
Some Professor,787351445259620356,"New York, NY",2023-01-24 12:21:53,Someday I will meet the person who decided that the right way to start a semester at my college is with a day long… https://t.co/2eqyv2vpAW,2,Twitter for Android,
veronica 🧚🏼‍♀️,1020481416629497856,nyc,2023-01-24 12:20:24,"why did my body look better in college when I was eating Taco Bell Wendy’s and cafeteria food 🧍🏻‍♀️
make it make sense",0,Twitter for iPhone,
Dave's Joint,857994777077436416,"Bronx, NY",2023-01-24 12:20:21,"Set a reminder for my upcoming Space! https://t.co/0eFzxvf4qp

This week, we’re bringing back Hoops Talk With Dave’… https://t.co/PFzaKGopLS",1,Twitter for iPhone,
Katie🫖,49854230,Brooklyn,2023-01-24 12:18:50,@FrancieNolan6 Hillsdale didn't. https://t.co/E9eaGwvJz3,0,Twitter for Android,
Leah Golubchick,4276896207,"Brooklyn, NY",2023-01-24 12:10:19,"Btw if you're a millennial like me who has a hard time telling how culture has changed since you graduated college,… https://t.co/0mJRdaYiMl",0,Twitter Web App,
𝒁𝒐𝒓𝒊𝒊🇯🇲🌹,1194635016581648384,Jamaica,2023-01-24 12:04:25,Can anyone tell me of any part time jobs in the kgn area for college students? Or part time jobs in general,0,Twitter for iPhone,
Jhenna,1402320467776753667,"New York, USA",2023-01-24 12:01:01,"@G2TheSquirrel @MadScientistFF They say that’s what college is for, but less and less people are attending college… https://t.co/c0DTnkibHN",0,Twitter for iPhone,
UNCF New York,3306643433,"New York, NY",2023-01-24 12:01:00,The Deadline is 1/26/23 for the @PepsiCo Foundation/UNCF Bronx Women's Initiative which provides need-based scholar… https://t.co/seKPypCfLr,0,Twitter Web App,
📍Mr GFunk a.k.a. Firebar💤,1177149642502475776,"New York, USA",2023-01-24 11:58:26,"Who was the first black coach in college basketball?

William J. Robinson (June 3, 1911 – April 28, 2008) Robinson… https://t.co/AXxLHRGe5x",1,Twitter for Android,
Reverend Rotation🌹🏳️‍🌈🦄,51948665,"New York, New York",2023-01-24 11:55:05,@butterwise And 2/3rds of SCOTUS appointed by Bush &amp; Trump who LOST the popular vote &amp; only ‘won’ because Permanent… https://t.co/WlvVwU4DNF,0,Twitter for iPhone,
Reverend Rotation🌹🏳️‍🌈🦄,51948665,"New York, New York",2023-01-24 11:41:40,"What would our Supreme Court look like if the Electoral College had worked properly in 2000 and 2016?

Bush &amp; Trump… https://t.co/FEH1F5UvHB",3,Twitter for iPhone,
CGC | Santiago,1648180610,"Santiago, Chile.",2023-01-24 11:37:30,"Just posted a photo @ Teachers College, Columbia University https://t.co/5OMP7pgvk3",0,Instagram,"{'type': 'Point', 'coordinates': [-73.96059925, 40.810381]}"
Jim Maisano,143157367,"New Rochelle, NY",2023-01-24 11:33:06,"Listen to Monday Night's College Hoops Chat show - great guests - we discuss NYC Metro Area Top 10 Ranking, ACC &amp; B… https://t.co/fslN4fkDAR",4,Jetpack.com,
Reverend Rotation🌹🏳️‍🌈🦄,51948665,"New York, New York",2023-01-24 11:32:02,"@FrankoVanz @StevenBeschloss @Indyboy495 Yes! But when the House of Reps got frozen at 435, the size it’s been ever… https://t.co/393qmswLBg",0,Twitter for iPhone,
Eric Hoke,101582475,"Bronx, NY ",2023-01-24 11:28:54,"Ever go to a pastors conference and pastors want to spar over the fine points of theology? 

It’s like dude, I came… https://t.co/GfpWmhkw9J",0,Twitter for iPhone,
Eli el Cuarto,1391801048591970311,"New York, USA",2023-01-24 11:25:38,I applied for a tourist visa through VFS. I’m an undergraduate at Vassar College in New York. Due to the short natu… https://t.co/UvsV0b9Jeo,0,Twitter for iPhone,
Eli el Cuarto,1391801048591970311,"New York, USA",2023-01-24 11:24:42,@danilogiurdanel Saluti! I’m a karachiite american college student. Hoping to get an italian visa to accompany my c… https://t.co/mxoVEsCbY1,0,Twitter for iPhone,
The Marvelous Mx. Hazel!,1399746932461998089,"Brooklyn, NY",2023-01-24 11:06:18,@TetZoo I was lucky to have the heron book in my college. Absolutely gorgeous and stunning book.,0,Twitter for iPhone,
Sabrina Cardozo,1427074611120852992,New York,2023-01-24 11:05:33,Bronx HS announces that 2 students are among winners of Posse college scholarship award - News 12 Brooklyn https://t.co/gBQnotBQnx,0,dlvr.it,
Jon Rothstein,85605195,NYC,2023-01-24 11:05:00,"Some people have hobbies.

I watch college basketball. 

Follow me on Instagram (https://t.co/cb4r16JRDI) for EXCLU… https://t.co/Hp80YWfgW7",4,TweetDeck,
Shannon “Don’t Spread the Plague” Barnsley,1100253368,"Brooklyn, NY",2023-01-24 11:04:19,"…so you have to translate the meaning/purpose/energy of the exchange of dialogue, not the literal meaning word by w… https://t.co/MiwrX0lnJs",0,Twitter for iPhone,
HRLMZFINST,292606106,New York City,2023-01-24 11:03:34,"@howque6 @DaddyDog67 @FLAMAX72 @ericareport It is evident that you don’t know what CRT is. It’s a college corse , t… https://t.co/w5cJ71LxHp",0,Twitter for iPhone,
511 New York,50706690,New York State,2023-01-24 11:03:16,Construction on #Q20ABus Both directions from 20 Av/131 St to College Pt Bl/15 Av https://t.co/mnfhYSJxVN,0,511NY-Tweets,"{'type': 'Point', 'coordinates': [-73.837679, 40.781696]}"
FORTUNE,25053299,New York,2023-01-24 11:02:25,The governor said the course violates legislation dubbed the Stop WOKE Act he signed last year.  https://t.co/2S2cnuUife,0,SocialFlow,
The Mary Sue,225096034,New York,2023-01-24 11:00:01,"""This is the Lunar Year of the Water Rabbit, meaning that this will supposedly be a year of great change and fluidi… https://t.co/AXURVH7a32",2,TweetDeck,
goodservice.io - 2 Train,1384195352127963141,"New York, NY",2023-01-24 10:17:02,Delays cleared for Flatbush Av–Brooklyn College-bound 2 trains. https://t.co/4sTez9j0yK,0,goodservice.io,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-24 10:17:01,Delays cleared for Flatbush Av–Brooklyn College-bound 2 trains. https://t.co/JbVgXgwpaK,0,goodservice.io,
Manoo,110306028,"New York, USA",2023-01-24 10:14:59,"@INCIndia What I heard that he didn’t sit for 12th CBSE exams, got admission in St Stephens under sports quota, nev… https://t.co/W1kMAmKTSs",0,Twitter for iPhone,
First Class Duck,1220306768,"New York, USA",2023-01-24 10:10:08,"@graciefacelove It's weird, the role would have been perfect for a college student, but the requirements mean that… https://t.co/MSKOGuNccS",0,Twitter Web App,
YOLA MARJ | Career Strategist👩🏾‍💻,2648970621,"New York, USA",2023-01-24 10:07:05,I truly look forward for the cultivation that will take place as a byproduct of consistent inhabitation of his pres… https://t.co/HDf7Q18rXQ,0,Twitter for iPhone,
William Rapfogel,2644393275,"Newark, NJ",2023-01-24 10:04:40,"The Numbers Show That MIT Has a Free-Speech Problem by @dmorey
⁦@MITSloan⁩  - No Free Speech 4U https://t.co/fFcbAUTFJI",0,Twitter for iPad,
MUGIWARA,45762558,NYC,2023-01-24 10:02:28,Look like a college blunt https://t.co/83HemXBHnR,0,Twitter for iPhone,
goodservice.io - 2 Train,1384195352127963141,"New York, NY",2023-01-24 09:46:02,Flatbush Av–Brooklyn College-bound 2 trains are currently delayed at Simpson St.,0,goodservice.io,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-24 09:46:02,Flatbush Av–Brooklyn College-bound 2 trains are currently delayed at Simpson St.,0,goodservice.io,
🌈karlen rae™️,87859616,"Brooklyn, NY",2023-01-24 09:13:05,"if you’re familiar with my feelings towards catching pokémon, you can only imagine what college was like for me",0,Twitter for iPhone,
511 NYC Area,52272942,New York City,2023-01-24 09:09:20,Cleared: Construction on #I495 EB from Exit 22B - Van Wyck Expwy I-678 / College Point Blvd to Exit 24 -  Kissena Boulevard / 164th Street,0,NYRegions,"{'type': 'Point', 'coordinates': [-73.836259, 40.74337]}"
511 New York,50706690,New York State,2023-01-24 09:09:20,Cleared: Construction on #I495 EB from Exit 22B - Van Wyck Expwy I-678 / College Point Blvd to Exit 24 -  Kissena Boulevard / 164th Street,0,511NY-Tweets,"{'type': 'Point', 'coordinates': [-73.836259, 40.74337]}"
Johnny V,353507376,"Bronx, NY",2023-01-24 08:27:27,@HamHead5813 @IfMarys @tomaskenn What push? It’s elective in high school and offered in college. Did you go to scho… https://t.co/wmiuiZz3xY,0,Twitter for iPhone,
Impossibly Cool Gadgets,1565724981627166721,Manhattan NY,2023-01-24 08:22:09,Valentine's Day Care Package (50ct) Snacks Chocolates Candy Gift Box Assortment Variety Bundle Crate Present for Bo… https://t.co/xF1jHZuL2k,0,Twitter Web App,
Jushennydon,1322202144250994688,"New York, USA",2023-01-24 08:21:44,Could you imagine going back in time to your younger self and telling them the guy who made college dropout is anti… https://t.co/JDNPd6hRsK,0,Twitter for iPhone,
EzeBearded!!!,1593871504432943104,New york ,2023-01-24 08:16:16,@PFF_College JSN duhh because Ohiostate is wide receiverU!!!,0,Twitter for iPhone,
New York Post Sports,589269098,"New York, New York",2023-01-24 08:08:02,Jalen Hurts and Brock Purdy meet again for NFC title after epic college duel https://t.co/hTh2C6Yymh https://t.co/yk1TMe31Ps,2,SocialFlow,
Robert P,1529865976564572161,"New York, USA",2023-01-24 07:35:44,"@thehill America first, plenty of time for that in college, where it's not grooming anyone..when African Americans… https://t.co/PzXOcfbTh7",0,Twitter for Android,
Cybergodd,16077623,"Brooklyn, NY",2023-01-24 07:31:21,@RealMattCouch Is this meme really alluding there were no taxes before 1913? Income taxes started in 1861. Subways… https://t.co/Q7JNCjZLAh,0,Twitter for iPhone,
Mo,4234105336,"New York, NY",2023-01-24 07:17:05,"@NickOfNewYork @tboypod @jackkramer @trymystery Thank you so much!!!! yes, that was the company. I forgot they wher… https://t.co/7YmIKc5ZrO",0,Twitter Web App,
StooryRoom.us,1573911889121202177,"New York, United States",2023-01-24 07:02:58,"Gwyneth Paltrow Reacts to Daughter Apple Going to College 

https://t.co/dd8l8SlY7R",0,Stoory Room.us,
George Happens,1805646330,NYC,2023-01-24 07:01:35,"@martymadrid Though, college students might opt for wifi only to use a lower tiered data plan. I know Instagram eat… https://t.co/VOU7Dnwyqe",0,Twitter Web App,
Walker Bragman,479724576,New York,2023-01-24 06:48:04,"@EricShapiro3 @TaylorLorenz Eric, can you imagine if someone had told us in college that the country would be in th… https://t.co/n5PLuPpoTn",0,Twitter for iPhone,
Lianne Arnold,25754796,New York,2023-01-24 06:43:16,"@therecount RD wants the course to just teach dates &amp; names, but not theory? AP=college level. Learning queer theor… https://t.co/k7TH1Wmu4B",0,Twitter Web App,
TrustedWriters/Math/Stats/Chem,3336187583,"New York, USA",2023-01-24 06:40:35,"Let us get grade A in your:
Chemistry
Physics..
Thesis.
Mathhelp
Biology
Assignment
Homework
Essay due
Essay pay,
R… https://t.co/7d0CbNtmck",0,Twitter Web App,
Jill,988561382701522946,"New York, USA",2023-01-24 06:39:55,@zwmadworld You mean like what he did to the young conservative college student who ran his dogs account which grew… https://t.co/ZPURMZ1teA,0,Twitter for iPhone,
Doggggie_Xuan,1078903237757960192,"Manhattan, NY",2023-01-24 06:35:41,"I have spent so much money and my whole high school memory in overwatch Now it’s all gone. Fuck u Bobby Kotick.
I c… https://t.co/PjAUgdBQve",0,Twitter for iPhone,
Rendy Jones @ Sundance 2023,2484777954,"Brooklyn, NY",2023-01-24 06:32:31,KIM’S VIDEO: somewhere in this tribute to physical media and cinephile culture is a damn great doc but its monotono… https://t.co/AV2DPYVVtG,0,Twitter for iPhone,
WealthManagement.com,90502419,"New York, NY",2023-01-24 06:31:00,"In this RIA Roundup, @alihibbs covers the latest industry news: IEQ Capital sells minority stake to Stone Point Cap… https://t.co/AZup1iNrke",0,Twitter Web App,
miss gworl,831169290426580996,"Brooklyn, NY",2023-01-24 06:29:41,I have never really said any of this out loud. I'll probably be healing from it for a long time if not for the rest… https://t.co/91M4Gyhw3c,0,Twitter Web App,
enufbull1,1336680889804263424,"New York, USA",2023-01-24 06:27:05,@SenWarren Remember saying you were native Indian to get free college? Your the Con. And Trump appropriately named… https://t.co/C3OCjo73Yo,0,Twitter for Android,
Caleb T. Maupin,1572400478440329217,"New York, New York",2023-01-24 06:21:55,"I am not sure who I should be more annoyed with @charliekirk11 or the ""socialist"" college student he's arguing with… https://t.co/8esZ8l8wMR",0,Twitter Web App,
HOSEOK’s military wife(REAL),4088059685,Jamaica,2023-01-24 06:09:05,College is beating my ass fr https://t.co/WX8fCV5LO0,0,Twitter for iPhone,
Ryzen1125,1323435031038201856,"Brooklyn, NY",2023-01-24 06:01:53,"Funny how my councilwoman Inna Vernikov, and state Rep Simcha Felder and Rep Hakeem Jeffries all happen to be popul… https://t.co/u19UdUTHjo",0,Twitter Web App,
James,60125315,"Brooklyn, New York",2023-01-24 05:52:47,@HollywoodBRIZ This just gave me a PTSD flashback lmao. Working college football Saturdays on opening shift&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,0,Twitter Web App,
D100 News,854813837836656640,One World Trade Center,2023-01-24 05:51:05,Baylor hands reigning champ Kansas another loss https://t.co/v949xe5zwy https://t.co/dLnRE3d5rt,0,dlvr.it,
Audrey // Booze & BL,1557847780911202304,"Brooklyn, New York",2023-01-24 05:51:04,"@Winiinfeels Imagine thinking, ""Well, he didn't complete college! "" is a total burn when countless successful peopl… https://t.co/PvxDDYdtK1",0,Twitter for Android,
IndieWire,13992132,"New York, NY",2023-01-24 05:51:00,"‘Stephen Curry: Underrated’ Review: A Sincere, Slight Look at the NBA Star’s College Years https://t.co/JKxBbDuc3t https://t.co/XDOXWjcly5",6,Twitter Web App,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-24 05:39:02,"Flatbush Av–Brooklyn College-bound 2 trains are skipping Christopher St–Sheridan Sq, Houston St, Canal St, and Franklin St.",0,goodservice.io,
goodservice.io - 2 Train,1384195352127963141,"New York, NY",2023-01-24 05:39:02,"Flatbush Av–Brooklyn College-bound 2 trains are skipping Christopher St–Sheridan Sq, Houston St, Canal St, and Franklin St.",0,goodservice.io,
David Roth,171346034,"New York City, New York State",2023-01-24 05:35:24,"@kathnyhus Anything! I lived in Westwood for a summer when I was in college and basically haven't been back since,… https://t.co/1GWWtUSzxn",0,Twitter Web App,
HERetha Franklin ♓️,2947623069,New York ,2023-01-24 05:35:20,Think Ima break night tn work all the way until the afternoon get shit done like how I used to do in college,0,Twitter for iPhone,
College Hoops Chat Radio Show,2843901666,"New Rochelle, NY",2023-01-24 05:34:23,"Listen to Podcast of Monday Night's Episode of the College Hoops Chat Radio Show - click LINK to listen!
https://t.co/Fc3MjjXNTb",2,Twitter Web App,
"Brittney, MBA.",943424485021143040,BROOKLYN,2023-01-24 05:32:04,"My college bf kicked me off the HBO max like two months ago and I still haven’t recovered, pain. https://t.co/Qz2ck933Jc",0,Twitter for iPhone,
A2thaR2thaZ,74293012,"NYC - Summerlin, NV ",2023-01-24 05:31:41,@GrowlerGregg @swimmerbr78 and misandrist begging-of-the-question regarding women’s advancement in America (e.g. mi… https://t.co/3X7UoSAW4T,0,Twitter for iPad,
🇵🇷,24103080,"Bronx, NY",2023-01-24 05:30:20,@GHWWEFAN23 @twin_fangirl Dex is wild trash for many reasons. The two timing Sonny and Michael. What is he hiding.… https://t.co/QDKXHZv8kk,0,Twitter for iPhone,
Dr. Anna Gjika,1585335828687077387,"New York, NY",2023-01-24 05:29:18,Definitely coming to a college near you. https://t.co/52FByfEdWE,0,Twitter for Android,
Coach / Mentor Drew,1400137856933404673,"New York, NY",2023-01-24 05:25:54,"After high school, basketball becomes a business… for colleges, for athlete, for athletics… if you aren’t trying ha… https://t.co/cYMNl3y6AM",2,Twitter for iPhone,
matthew stechel,60010830,nyc,2023-01-24 05:23:19,"@rockmarooned https://t.co/8fSWlHVzmy
March 9, 2007
✅ 200
✅ 200
✅ 160
✅ 200
✅ 160
➕ 200
🏆 1120 I DID IT! I JUST NAR… https://t.co/0lKw3pqi69",0,Twitter Web App,
A2thaR2thaZ,74293012,"NYC - Summerlin, NV ",2023-01-24 05:19:56,@GrowlerGregg @swimmerbr78 is being taught to a majority of public school students who become indoctrinated as thei… https://t.co/YsAsoMAtia,0,Twitter for iPad,
Dan Gilbert,792859683522576384,New York,2023-01-24 05:09:24,"@Cokedupoptions They always have the same stupid fade with ballsack top haircut. Also, 10-15k is not enough to forego college…",0,Twitter for iPhone,
511 New York,50706690,New York State,2023-01-24 05:09:10,Construction on #I495 EB from Exit 22B - Van Wyck Expwy I-678 / College Point Blvd to Exit 24 -  Kissena Boulevard… https://t.co/hEjUUNfS1F,0,511NY-Tweets,"{'type': 'Point', 'coordinates': [-73.836259, 40.74337]}"
James,247032976,"New York, USA",2023-01-24 05:06:53,@Doc_Texas Are we talking college AND NFL production or just college?,0,Twitter for iPhone,
Andi 🇦🇱🇺🇦,1374052664,NYC,2023-01-24 05:06:50,"@peakidiot wait what'd you do

one time in college i tried cooking chicken and it ended up looking so ugly i took p… https://t.co/LeKx7A5pUa",0,Twitter Web App,
BillyDaKid,793296124861935616,"New York, NY",2023-01-24 05:00:01,@The_MMW College,0,Twitter for iPhone,
Eliza Bertrand,4129725748,"New York, NY",2023-01-24 04:55:50,@ctrlaltcassie My dreams frequently feature a place that's a cross btw my aunt's house &amp; the house of a childhood f… https://t.co/oZNuGVm5Dm,0,Twitter for Android,
pakistanistore.pk,1105004737332686848,"New York, USA",2023-01-24 04:52:41,"#bloggers #newblogpost #blogger 77 Best Scholarships and Grants for College in 2019
https://t.co/RTlqC9GZie",0,Twitter Web App,
david from Queens,14926502,nyc,2023-01-24 04:49:40,the Dr. Kevorkian College of Medicine,0,Twitter Web App,
🇭🇹🇭🇳🦋,1319383918127337477,"New York, NY",2023-01-24 04:46:19,like any mention of money and they scattering. it’s crickets !! send all the college students in the family money r… https://t.co/8NETsfOKGM,0,Twitter for iPhone,
Jessica Ryan,117465860,Los Angeles/New York City,2023-01-24 04:45:16,"Oh man. When I was in college and was learning about all the modalities of theatre, I was obsessed with Theatre of… https://t.co/odcAhdBi8Q",2,Twitter Web App,
Bryan G,1485631250870247435,"New York, NY",2023-01-24 04:40:09,@KonSeanneryy @TheNBACentral @Oregonian Are we going to pretend this isn’t a thing in college already?,0,Twitter for iPhone,
Dwa,35515093,New York,2023-01-24 04:38:17,He played Point Guard in college. They really killed the position https://t.co/ZVWDprQra8,0,Twitter for iPhone,
AshleyMonet (Rose),176568178,New York,2023-01-24 04:37:31,I ain’t even gonna hold you.  This happened to me twice in college and I’ve had treadmill trauma ever since.  I tol… https://t.co/y5GMRnosqq,0,Twitter for iPhone,
Jax ⚡️Philosopher Queen,871033495895801857,"New York, NY",2023-01-24 04:36:13,@tropigalia @MauroGM3 I didn't learn it until I was majoring in history with an emphasis on Latin American studies… https://t.co/YaeBVwv6FC,0,Twitter for iPhone,
Ced,164403145,"New York, NY",2023-01-24 04:35:15,What did it say on the college yearbook again? Right. Remind yourself that. Every time. https://t.co/dS7a7wvjw7,0,Twitter Web App,
Tom the invisible,473264183,"Upstate, New York",2023-01-24 04:33:07,@POTUS Did you use your 3 degrees you earned in college in the top of your class to come up with this?,0,Twitter for iPhone,
Mariah Rose,4917564581,"Brooklyn, NY",2023-01-24 04:33:06,College &amp; Work Really Out Here Draining Me I’m Holding On Like A Roller Coaster,0,Twitter for iPhone,
✨fєαяℓєѕѕℓσяι✨,1226686422,"New York, USA",2023-01-24 04:32:39,"Mentally becoming THAT GIRL can be things like your education (not necessarily college), your ability think before… https://t.co/BiuA3ojpel",56,Twitter for iPhone,
logmeouttahere,1371838787643379712,"Manhattan, NY",2023-01-24 04:31:23,@dionysus8 This guy is cool i went to college with him,0,Twitter for iPhone,
The Epoch Times,29097819,"New York, USA",2023-01-24 04:30:30,"The #SanDiego Community College District terminated 3 employees—a professor, a counselor, and a lab technician—Jan.… https://t.co/wizIzkuROT",46,Twitter Web App,
David Alexander,1526761033989337088,"Jersey City, NJ",2023-01-24 04:30:27,"@ML_Philosophy Basic math, english, business, history (all history) , and social media skills, also mechanics. Good… https://t.co/BvoNENd14H",0,Twitter for iPhone,
Joel Gertner,118163444,"New York, NY",2023-01-24 04:20:47,"@JeremyR59532187 I loved my time as a tape trader, and performing on the indies as a teenager during high school an… https://t.co/tLpKHesPnY",0,Twitter for iPhone,
ron,1298309382028120072,"Brooklyn, NY",2023-01-24 04:19:20,@Dmills_hoh College 3 years ain't picked a career,0,Twitter for iPhone,
Sarah Sailor,924660356441665542,"NYC, New York",2023-01-24 04:18:21,What’s the longest (weeks) The College of Charleston has been ranked in their history?,0,Twitter for iPhone,
Caroline Rothstein,74455893,"Brooklyn, NY",2023-01-24 04:07:32,@sarahmseltzer OMG you went to there?! I’m screen-shotting this for a college bestie who is no longer on Twitter bu… https://t.co/lZMkMotBon,0,Twitter for iPhone,
viola brown,2799230314,"East Village, Manhattan",2023-01-24 04:05:12,@queensofbravo Robin is delusional! It's so much going on with her and her man right now with the college sex alleg… https://t.co/SIML8jEyzN,0,Twitter for Android,
John Healey,131609441,New York,2023-01-24 04:02:50,FYI.  College Fair is on the schedule at the @newdorp Library on January 26th &amp; February 2nd from 3 - 6pm.… https://t.co/jpfCcEdGQW,0,Twitter Web App,
a fan who is sometimes not a fan,1337203308675690498,"New York, NY",2023-01-24 04:01:12,I knew from the get-go that he insisted on moving to Flagstaff AZ because of Dayton Brown going to college there. #favoritism,0,Twitter Web App,
Resumes & Essays,1101787987,NYC Manhattan,2023-01-24 03:59:28,"The Christian Connector Scholarship
Deadline to Apply: May 31, 2023
Award Amount: $5,000

By completing the free Ch… https://t.co/NVvaouDFNU",1,Twitter Web App,
